model,make,year,number_seats,weight_in_kg,price_in_euro,ride,current_timestamp,ambient_light_level_in_lux,fuel_level_in_percent,tire_pressure,acceleration,speed,engine_temperature,engine_rpm,engine_oil_pressure,cruise_control,cruise_control_speed
3 Series,BMW,2004,5,1570,20000,212,200,1269,0.33946228095659214,2.3549774720377754,10.0,78,99.39015044093993,7000,188.51252855856123,False,
3 Series,BMW,2004,5,1570,20000,212,201,1238,1.0,2.3549774720377754,10.0,87,97.97072162754505,6845,196.32597768886666,False,
3 Series,BMW,2004,5,1570,20000,212,202,1235,0.9846920935981678,2.3549774720377754,10.0,96,100.43794756997148,6423,148.35574262172875,False,
3 Series,BMW,2004,5,1570,20000,212,203,1152,0.9693841871963356,2.3549774720377754,10.0,105,100.87438079500777,7000,187.54890751071977,False,
3 Series,BMW,2004,5,1570,20000,212,204,1099,0.9540762807945034,2.3549774720377754,8.912858426179593,113,102.18311202607896,5636,135.8899735634896,False,
3 Series,BMW,2004,5,1570,20000,212,205,1012,0.9387683743926711,2.3549774720377754,8.22485527117966,120,97.98791201272914,6336,163.50814125984562,False,
3 Series,BMW,2004,5,1570,20000,212,206,928,0.9234604679908389,2.3549774720377754,10.0,129,100.88883802346294,6783,178.117335575981,False,
3 Series,BMW,2004,5,1570,20000,212,207,841,0.9081525615890067,2.3549774720377754,10.0,138,98.87015408249903,6165,180.16701454945667,False,
3 Series,BMW,2004,5,1570,20000,212,208,770,,2.3549774720377754,10.0,147,98.04964127395289,6775,169.2353000760505,False,
3 Series,BMW,2004,5,1570,20000,212,209,673,,2.3549774720377754,10.0,156,100.62445749239579,6744,153.13721914755536,False,
3 Series,BMW,2004,5,1570,20000,212,210,579,,2.3549774720377754,10.0,165,101.95740632264737,5618,135.8264453221862,False,
3 Series,BMW,2004,5,1570,20000,212,211,579,0.8469209359816778,2.3549774720377754,10.0,174,98.93221332989323,6612,200.0,False,
3 Series,BMW,2004,5,1570,20000,212,212,565,0.8316130295798456,2.3549774720377754,9.89784634494403,183,99.52450000008187,6891,190.73736088979263,False,
3 Series,BMW,2004,5,1570,20000,212,213,488,0.8163051231780134,2.3549774720377754,4.03402338908893,186,90.79435256542617,3875,113.06168406537523,False,
3 Series,BMW,2004,5,1570,20000,212,214,433,0.8109972167761812,2.3549774720377754,-1.4139481922118131,184,85.0,1823,25.12117935067253,False,
3 Series,BMW,2004,5,1570,20000,212,215,429,0.805689310374349,2.3549774720377754,-2.3216334752188392,181,85.0,5879,156.39187323276363,False,
3 Series,BMW,2004,5,1570,20000,212,216,351,0.8003814039725168,2.3549774720377754,-1.3495640995450207,179,85.0,2366,44.347378533104646,False,
3 Series,BMW,2004,5,1570,20000,212,217,349,0.7850734975706846,2.3549774720377754,7.167484880525482,185,90.85027380656291,6596,200.0,False,
3 Series,BMW,2004,5,1570,20000,212,218,328,0.7697655911688523,2.3549774720377754,7.941570068458769,192,97.88280086867654,6508,199.63411781815904,False,
3 Series,BMW,2004,5,1570,20000,212,219,295,0.7544576847670201,2.3549774720377754,10.0,201,101.14190696983505,6723,177.66855866058125,False,
Mustang,Ford,2016,4,1685,20000,213,1,9979,,1.9793595891306626,10.0,225,102.11529821599575,5952,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,2,9971,0.8391076099450895,1.9793595891306626,5.6996218030980925,229,94.03455934347913,6738,158.01691935333545,False,
Mustang,Ford,2016,4,1685,20000,213,3,9920,0.8227924360531692,1.9793595891306626,10.0,236,97.9122925505379,4277,117.21411117190648,False,
Mustang,Ford,2016,4,1685,20000,213,4,9918,0.8064772621612489,1.9793595891306626,10.0,243,98.44173836948768,7000,176.50199180580648,False,
Mustang,Ford,2016,4,1685,20000,213,5,9893,0.7901620882693287,1.9793595891306626,10.0,250,103.6580568710264,6499,165.0140758958055,False,
Mustang,Ford,2016,4,1685,20000,213,6,9837,0.7733920155090912,1.846361249382129,10.0,257,95.3350810126476,6873,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,7,9822,0.7566219427488537,1.846361249382129,10.0,264,100.38848378135059,6360,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,8,9761,0.7398518699886163,1.846361249382129,10.0,264,96.60920486173211,7000,177.9793349414869,True,264
Mustang,Ford,2016,4,1685,20000,213,9,9756,0.7230817972283788,1.846361249382129,10.0,264,103.62606155167947,7000,183.6016677536278,True,264
Mustang,Ford,2016,4,1685,20000,213,10,9708,0.7063117244681414,1.846361249382129,10.0,264,102.75358171716398,5719,133.46389199398988,True,264
Mustang,Ford,2016,4,1685,20000,213,11,9654,0.6895416517079039,1.846361249382129,0.007844205494585976,264,85.0,3331,93.80159580025915,False,
Mustang,Ford,2016,4,1685,20000,213,12,9610,0.6727715789476665,1.846361249382129,2.095800643418598,265,91.01671755204494,3451,108.40942666326004,False,
Mustang,Ford,2016,4,1685,20000,213,13,9545,0.656001506187429,1.846361249382129,9.580143154852106,272,97.18253357132578,7000,183.90837951898234,False,
Mustang,Ford,2016,4,1685,20000,213,14,9457,0.6392314334271916,1.846361249382129,10.0,279,96.66154858161087,7000,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,15,9385,0.6224613606669541,1.846361249382129,7.6179091031017006,284,99.62474780067208,7000,168.72730314539373,False,
Mustang,Ford,2016,4,1685,20000,213,16,9343,0.6056912879067167,1.846361249382129,10.0,291,98.30453987677512,7000,161.1518077955334,False,
Mustang,Ford,2016,4,1685,20000,213,17,9256,0.5889212151464792,1.846361249382129,1.4055608014353869,292,89.2940253467881,4552,155.74746225703393,False,
Mustang,Ford,2016,4,1685,20000,213,18,9231,0.5721511423862418,1.846361249382129,10.0,299,98.30974790713061,7000,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,19,9211,0.5553810696260043,1.846361249382129,10.0,300,101.40907312280478,7000,188.08319624974132,False,
Mustang,Ford,2016,4,1685,20000,213,20,9167,0.5386109968657669,1.846361249382129,10.0,300,100.58688763414187,6609,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,21,9119,0.5218409241055294,1.846361249382129,0.8577069611397636,300,87.89935229586727,3837,75.73234179315249,False,
Mustang,Ford,2016,4,1685,20000,213,22,9051,0.505070851345292,1.846361249382129,5.539964750805489,300,92.12169617957598,5283,138.8662553560412,False,
Mustang,Ford,2016,4,1685,20000,213,23,9020,0.49830077858505445,1.846361249382129,-1.7624801902607192,298,85.0,2267,65.37988618631955,False,
Mustang,Ford,2016,4,1685,20000,213,24,8924,0.49153070582481695,1.846361249382129,-3.756969577208677,295,85.0,2173,23.372015607471397,False,
Mustang,Ford,2016,4,1685,20000,213,25,8901,0.47476063306457944,1.846361249382129,0.00447656149152742,295,87.61339888199284,4194,121.14783879496935,False,
Mustang,Ford,2016,4,1685,20000,213,26,8840,0.45799056030434193,1.846361249382129,3.9184768043440594,297,89.12066383121932,3670,110.41263411180545,False,
Mustang,Ford,2016,4,1685,20000,213,27,8757,0.4412204875441044,1.846361249382129,2.612403226536543,298,89.36622688501934,4413,112.52104148878341,False,
Mustang,Ford,2016,4,1685,20000,213,28,8689,0.4344504147838669,1.846361249382129,-1.8834426889615585,296,85.0,3317,111.42984366824707,False,
Mustang,Ford,2016,4,1685,20000,213,29,8614,0.4276803420236294,1.846361249382129,-4.253939034146871,292,85.0,3865,105.19709225276613,False,
Mustang,Ford,2016,4,1685,20000,213,30,8551,0.4209102692633919,1.846361249382129,-3.8310369427546416,289,85.0,1746,74.78979593348856,False,
Mustang,Ford,2016,4,1685,20000,213,31,8466,0.4141401965031544,1.846361249382129,-10.0,281,85.0,800,26.331789181917443,False,
Mustang,Ford,2016,4,1685,20000,213,32,8397,0.4073701237429169,1.846361249382129,-7.539735790905323,275,85.0,2303,48.24708443373472,False,
Mustang,Ford,2016,4,1685,20000,213,33,8369,0.4006000509826794,1.846361249382129,-9.798019229061932,267,85.0,1320,69.58690504426369,False,
Mustang,Ford,2016,4,1685,20000,213,34,8346,0.3938299782224419,1.846361249382129,-2.3947215522383622,265,86.33675639784389,3398,128.24661060299792,False,
Mustang,Ford,2016,4,1685,20000,213,35,8285,0.3870599054622044,1.846361249382129,-1.1971961220084213,264,85.0,4048,100.43138913119566,False,
Mustang,Ford,2016,4,1685,20000,213,36,8212,0.3802898327019669,1.846361249382129,-0.5284021173233218,263,85.28582662607339,1878,50.717886846782456,False,
Mustang,Ford,2016,4,1685,20000,213,37,8143,0.3635197599417294,1.846361249382129,4.812425553971194,266,93.43982590230692,4846,157.6999083002466,False,
Mustang,Ford,2016,4,1685,20000,213,38,8099,0.3467496871814919,1.846361249382129,10.0,273,98.9764039512765,7000,167.6436492967892,False,
Mustang,Ford,2016,4,1685,20000,213,39,8091,0.3299796144212544,1.846361249382129,4.292119075170876,276,91.52034310234457,3801,91.93040198541506,False,
Mustang,Ford,2016,4,1685,20000,213,40,7993,0.3132095416610169,1.846361249382129,2.5923827560058528,277,87.28062701438806,3908,99.9781783310657,False,
Mustang,Ford,2016,4,1685,20000,213,41,7934,0.2964394689007794,1.846361249382129,4.700539028457817,280,90.06981551377184,6329,147.43781575512318,False,
Mustang,Ford,2016,4,1685,20000,213,42,7864,0.27966939614054187,1.846361249382129,5.931993744609054,284,92.04108981391718,5273,139.41719495035147,False,
Mustang,Ford,2016,4,1685,20000,213,43,7842,0.26289932338030436,1.846361249382129,9.901665315092881,291,100.98834508597788,6462,191.48614333488604,False,
Mustang,Ford,2016,4,1685,20000,213,44,7778,0.24612925062006688,1.846361249382129,5.27755351260539,294,92.69517981964063,7000,193.0784351095389,False,
Mustang,Ford,2016,4,1685,20000,213,45,7735,0.2293591778598294,1.846361249382129,6.668056977425019,298,97.81913268671485,5541,148.07612223075452,False,
Mustang,Ford,2016,4,1685,20000,213,46,7659,0.21258910509959192,1.846361249382129,9.648405874420368,300,99.35333231340249,7000,190.97355153518726,False,
Mustang,Ford,2016,4,1685,20000,213,47,7632,0.19581903233935444,1.846361249382129,10.0,300,100.86346974155616,7000,156.16630585979152,False,
Mustang,Ford,2016,4,1685,20000,213,48,7627,0.17904895957911696,1.846361249382129,5.327160000402846,300,89.60801177516434,7000,200.0,False,
Mustang,Ford,2016,4,1685,20000,213,49,7615,0.16227888681887948,1.846361249382129,3.7422485582425518,300,91.28115511052958,881,35.9550802112869,False,
Mustang,Ford,2016,4,1685,20000,213,50,7614,1.0,1.846361249382129,10.0,300,97.96062298245921,7000,174.63843428064428,False,
Mustang,Ford,2016,4,1685,20000,213,51,7551,0.9832299272397625,1.846361249382129,4.251147190827258,300,92.50240236725769,3330,70.2638410170014,False,
Camry,Toyota,2013,5,1525,20000,214,1,9611,0.031025253854392934,2.5,1.254998238266431,198,88.18807389067807,6169,180.66733301098168,False,
Camry,Toyota,2013,5,1525,20000,214,2,9512,0.016025253854392935,2.5,1.9498599561872432,199,92.63318574821028,1816,25.347569288905866,False,
Camry,Toyota,2013,5,1525,20000,214,3,9421,1.0,2.5,9.294549361996392,208,101.44938091541948,4713,145.42276520744778,False,
Camry,Toyota,2013,5,1525,20000,214,4,9413,0.985,2.5,10.0,218,100.25901455545753,7000,197.1194127985483,False,
Camry,Toyota,2013,5,1525,20000,214,5,9358,0.97,2.5,6.585576088189745,224,95.87770870613166,5965,150.2453359529479,False,
Camry,Toyota,2013,5,1525,20000,214,6,9358,0.955,2.5,2.84821536979588,226,85.0,5485,130.4799226463685,False,
Camry,Toyota,2013,5,1525,20000,214,7,9292,0.94,2.5,10.0,236,101.7365748756507,5251,151.78931596182085,False,
Camry,Toyota,2013,5,1525,20000,214,8,9206,0.9249999999999999,2.5,10.0,246,99.01103007552639,5918,200.0,False,
Camry,Toyota,2013,5,1525,20000,214,9,9168,0.9099999999999999,2.5,7.533177768546961,253,93.74501326089478,5978,151.48829378073614,False,
Camry,Toyota,2013,5,1525,20000,214,10,9121,,2.5,3.977303296957648,256,94.82590901751283,4567,138.10590329988358,False,
Camry,Toyota,2013,5,1525,20000,214,11,9075,,2.5,5.088578255528743,261,86.67122349116975,5049,128.58247745184192,False,
Camry,Toyota,2013,5,1525,20000,214,12,8982,,2.5,6.514678921722463,267,92.49027189234792,6892,200.0,False,
Camry,Toyota,2013,5,1525,20000,214,13,8976,0.8499999999999999,2.5,10.0,277,100.12816995335747,6402,119.18238988621921,False,
Camry,Toyota,2013,5,1525,20000,214,14,8904,0.8349999999999999,2.5,1.5657245930087615,278,87.95565205952917,5635,164.62400410396745,False,
Camry,Toyota,2013,5,1525,20000,214,15,8821,0.8299999999999998,2.5,-2.478154760960403,275,85.0,2937,97.8234450253351,False,
Camry,Toyota,2013,5,1525,20000,214,16,8791,0.8249999999999998,2.5,-7.726682017510399,267,85.0,2088,79.00704899677797,False,
Camry,Toyota,2013,5,1525,20000,214,17,8726,0.8199999999999998,2.5,-10.0,257,85.0,1091,82.17825492741575,False,
Camry,Toyota,2013,5,1525,20000,214,18,8713,0.8149999999999998,2.5,-10.0,247,85.0,800,17.3458190278675,False,
Camry,Toyota,2013,5,1525,20000,214,19,8706,0.8099999999999998,2.5,-4.871009819120107,242,85.0,800,29.645929717265325,False,
Camry,Toyota,2013,5,1525,20000,214,20,8670,0.8049999999999998,2.5,-10.0,232,85.0,800,11.013275550627444,False,
Camry,Toyota,2013,5,1525,20000,214,21,8598,1.0,2.5,-4.295664839449611,227,85.0,1849,36.67156345677719,False,
Camry,Toyota,2013,5,1525,20000,214,22,8508,0.985,2.5,1.5914260314821451,228,85.0,5421,167.5755936077456,False,
Camry,Toyota,2013,5,1525,20000,214,23,8463,0.97,2.5,10.0,238,99.32998534522832,6319,194.5504500513571,False,
Camry,Toyota,2013,5,1525,20000,214,24,8419,0.955,2.5,10.0,248,97.01042021702072,7000,193.0878785507133,False,
Camry,Toyota,2013,5,1525,20000,214,25,8406,0.94,2.5,6.185209868827369,254,96.27882423639903,4477,124.6377885677216,False,
Camry,Toyota,2013,5,1525,20000,214,26,8313,0.9249999999999999,2.5,1.964865509382161,255,87.8440672028349,5737,199.94225905810205,False,
Camry,Toyota,2013,5,1525,20000,214,27,8234,0.9099999999999999,2.5,1.5139989890145702,256,86.42599593640092,3412,123.94956307529009,False,
Camry,Toyota,2013,5,1525,20000,214,28,8160,0.9049999999999999,2.5,-8.30738220814796,247,85.0,1901,52.931937998412366,False,
Camry,Toyota,2013,5,1525,20000,214,29,8136,,2.5,-2.563196803764015,244,85.0,3039,70.73395224682675,False,
Camry,Toyota,2013,5,1525,20000,214,30,8115,,2.5,-8.327144681087622,235,85.0,1579,17.669175116895914,False,
Camry,Toyota,2013,5,1525,20000,214,31,8019,,2.5,-5.509233082487885,229,85.0,1855,34.37327701977295,False,
Camry,Toyota,2013,5,1525,20000,214,32,7935,,2.5,3.844412136772471,232,90.58262831587476,4630,136.13900802799327,False,
Camry,Toyota,2013,5,1525,20000,214,33,7906,,2.5,10.0,242,100.09079338819575,6233,171.34807935217756,False,
Camry,Toyota,2013,5,1525,20000,214,34,7817,0.8449999999999999,2.5,10.0,252,99.7514811559703,7000,191.409663640644,False,
Camry,Toyota,2013,5,1525,20000,214,35,7786,0.8299999999999998,2.5,10.0,262,98.86949473108294,7000,195.73886526296687,False,
Mustang,Ford,1999,4,1685,20000,215,1,7600,0.6243259017888758,1.846361249382129,10.0,300,98.16364162393569,7000,162.28575589693358,False,
Mustang,Ford,1999,4,1685,20000,215,2,7545,0.6075558290286384,1.846361249382129,6.062491189876207,300,,5757,127.71771071252977,False,
Mustang,Ford,1999,4,1685,20000,215,3,7494,0.5907857562684009,1.846361249382129,10.0,300,97.34269262219348,5994,136.86126749513622,False,
Mustang,Ford,1999,4,1685,20000,215,4,7437,0.5740156835081635,1.846361249382129,10.0,300,100.06303662490205,6682,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,5,7379,0.557245610747926,1.846361249382129,9.106625744528573,300,98.99123541931318,7000,182.45813725555482,False,
Mustang,Ford,1999,4,1685,20000,215,6,7310,0.5404755379876885,1.846361249382129,10.0,300,101.75943862194664,6153,170.79257343313577,False,
Mustang,Ford,1999,4,1685,20000,215,7,7265,0.5237054652274511,1.846361249382129,10.0,300,95.60523413498599,7000,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,8,7169,0.5069353924672136,1.846361249382129,10.0,300,98.23848338441816,5773,147.74059634350363,False,
Mustang,Ford,1999,4,1685,20000,215,9,7115,0.49016531970697613,1.846361249382129,10.0,300,98.54780869102467,5339,173.21617000914227,False,
Mustang,Ford,1999,4,1685,20000,215,10,7065,0.4733952469467386,1.846361249382129,10.0,300,97.14027040697106,5127,111.87686910250484,False,
Mustang,Ford,1999,4,1685,20000,215,11,7001,0.4566251741865011,1.846361249382129,10.0,300,101.21570984822017,6197,167.96934944458192,False,
Mustang,Ford,1999,4,1685,20000,215,12,6985,0.4398551014262636,1.846361249382129,10.0,300,94.73785844027063,7000,172.86579570521764,False,
Mustang,Ford,1999,4,1685,20000,215,13,6981,0.4230850286660261,1.846361249382129,10.0,300,100.16162958433564,5615,165.79335879990376,False,
Mustang,Ford,1999,4,1685,20000,215,14,6899,0.4063149559057886,1.846361249382129,8.100384563515737,300,95.48586477834446,5818,178.49414971166593,False,
Mustang,Ford,1999,4,1685,20000,215,15,6865,0.3895448831455511,1.846361249382129,4.825072202760009,300,90.20971868174072,5107,139.5773705854388,False,
Mustang,Ford,1999,4,1685,20000,215,16,6853,0.37277481038531357,1.846361249382129,10.0,300,96.9291828678653,7000,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,17,6795,0.35600473762507606,1.846361249382129,0.15994464632877836,300,85.06409026148198,4943,127.68339903438846,False,
Mustang,Ford,1999,4,1685,20000,215,18,6760,0.33923466486483855,1.846361249382129,6.139863091747334,300,92.897733949423,5241,115.78280045765217,False,
Mustang,Ford,1999,4,1685,20000,215,19,6683,0.33246459210460105,1.846361249382129,-5.484432270188084,295,85.0,3186,127.89565835506897,False,
Mustang,Ford,1999,4,1685,20000,215,20,6619,0.31569451934436354,1.846361249382129,3.659653003428031,297,88.87787869713021,4934,160.4737071381697,False,
Mustang,Ford,1999,4,1685,20000,215,21,6543,1.0,1.846361249382129,8.610587436096722,300,95.79556692660908,7000,197.44843418650547,False,
Mustang,Ford,1999,4,1685,20000,215,22,6452,0.9832299272397625,1.846361249382129,10.0,300,98.02852577501548,4396,153.0657134986724,False,
Mustang,Ford,1999,4,1685,20000,215,23,6388,0.9664598544795251,1.846361249382129,10.0,300,98.02027683838172,5807,177.79588119100885,False,
Mustang,Ford,1999,4,1685,20000,215,24,6333,0.9496897817192876,1.846361249382129,10.0,300,100.24571360768569,5348,141.99886108294947,False,
Mustang,Ford,1999,4,1685,20000,215,25,6243,0.9329197089590502,1.846361249382129,10.0,300,101.58792629077743,7000,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,26,6186,0.9161496361988127,1.846361249382129,7.386188059589879,300,88.76596135520397,5848,153.1846384184291,False,
Mustang,Ford,1999,4,1685,20000,215,27,6090,,1.846361249382129,6.206405352749279,300,93.33890219152454,5324,154.44295309657983,False,
Mustang,Ford,1999,4,1685,20000,215,28,6073,,1.846361249382129,5.622966209729365,300,92.88725585191237,3400,95.50154545165584,False,
Mustang,Ford,1999,4,1685,20000,215,29,6039,,1.846361249382129,2.7021381477783177,300,90.59227070896137,3845,98.0668177290026,False,
Mustang,Ford,1999,4,1685,20000,215,30,5990,0.8490693451578629,1.846361249382129,6.743097985211055,300,91.4701367741497,4629,144.29634715211006,False,
Mustang,Ford,1999,4,1685,20000,215,31,5909,0.8322992723976255,1.846361249382129,2.8957043876876973,300,87.74484439327938,3898,136.83741850442243,False,
Mustang,Ford,1999,4,1685,20000,215,32,5892,0.825529199637388,1.846361249382129,-4.22763359194223,296,85.0,1855,71.21041092673512,False,
Mustang,Ford,1999,4,1685,20000,215,33,5854,0.8187591268771506,1.846361249382129,-8.733687545011426,289,85.0,800,6.089506469691116,False,
Mustang,Ford,1999,4,1685,20000,215,34,5827,0.8119890541169131,1.846361249382129,-7.7397358445194016,283,85.0,2529,61.24675171561658,False,
Mustang,Ford,1999,4,1685,20000,215,35,5752,0.8052189813566757,1.846361249382129,-5.197302801708121,279,85.0,807,27.058951567492322,False,
Mustang,Ford,1999,4,1685,20000,215,36,5695,0.7984489085964382,1.846361249382129,-9.63107386349446,271,85.0,800,25.685441085939654,False,
Mustang,Ford,1999,4,1685,20000,215,37,5687,0.7916788358362008,1.846361249382129,-10.0,263,85.0,1170,52.71939134124445,False,
Mustang,Ford,1999,4,1685,20000,215,38,5643,0.7849087630759634,1.846361249382129,-10.0,255,85.0,1482,39.97651045028368,False,
Mustang,Ford,1999,4,1685,20000,215,39,5624,0.7781386903157259,1.846361249382129,-10.0,247,85.0,800,31.857464816694677,False,
Mustang,Ford,1999,4,1685,20000,215,40,5579,0.7713686175554885,1.846361249382129,-5.203859831218735,243,85.0,5275,157.00647879198183,False,
Mustang,Ford,1999,4,1685,20000,215,41,5507,0.764598544795251,1.846361249382129,-2.063299255467905,241,85.0,3433,67.53407059457192,False,
Mustang,Ford,1999,4,1685,20000,215,42,5432,0.7478284720350136,1.846361249382129,6.748571461638402,245,99.07790294702032,6424,159.58508713193748,False,
Mustang,Ford,1999,4,1685,20000,215,43,5396,0.7310583992747761,1.846361249382129,1.9678336449061202,246,91.72623504716056,3326,94.01778153821968,False,
Mustang,Ford,1999,4,1685,20000,215,44,5346,0.7142883265145387,1.846361249382129,2.619008857413148,247,88.14483167486348,4571,121.41591148336886,False,
Mustang,Ford,1999,4,1685,20000,215,45,5289,0.7075182537543012,1.846361249382129,-2.90379183021231,244,85.0,2319,63.59706723654229,False,
Mustang,Ford,1999,4,1685,20000,215,46,5214,0.6907481809940638,1.846361249382129,2.168308972967829,245,90.46658830972795,3177,103.58678821421584,False,
Mustang,Ford,1999,4,1685,20000,215,47,5185,0.6839781082338263,1.846361249382129,-3.8984171639450227,242,85.0,3949,99.3908007586597,False,
Mustang,Ford,1999,4,1685,20000,215,48,5109,0.6672080354735889,1.846361249382129,0.5383303198555747,242,91.42207193525586,4545,121.06990099658566,False,
Mustang,Ford,1999,4,1685,20000,215,49,5086,0.6604379627133514,1.846361249382129,-2.2705111750155687,240,85.0,4350,161.6519694681768,False,
Mustang,Ford,1999,4,1685,20000,215,50,4993,0.653667889953114,1.846361249382129,-8.468108276837002,233,85.0,1117,1.8391169362785469,False,
Mustang,Ford,1999,4,1685,20000,215,51,4991,0.6468978171928765,1.846361249382129,-9.220169139181351,226,85.0,800,33.08373733524759,False,
Mustang,Ford,1999,4,1685,20000,215,52,4960,0.6401277444326391,1.846361249382129,-7.95277543623483,220,85.0,1821,36.95951917848724,False,
Mustang,Ford,1999,4,1685,20000,215,53,4911,0.6333576716724016,1.846361249382129,-7.932778633471307,214,85.0,1014,0.0,False,
Mustang,Ford,1999,4,1685,20000,215,54,4812,0.6265875989121642,1.846361249382129,-7.397275244889097,208,85.0,800,34.35960845533486,False,
Mustang,Ford,1999,4,1685,20000,215,55,4765,0.6198175261519268,1.846361249382129,-0.7634758468546483,207,87.75174423611074,3887,116.56949551822669,False,
Mustang,Ford,1999,4,1685,20000,215,56,4764,0.6030474533916893,1.846361249382129,1.4952566967400158,208,89.49477001492667,5640,148.50821185194263,False,
Mustang,Ford,1999,4,1685,20000,215,57,4708,0.5962773806314519,1.846361249382129,-9.37221307252691,201,85.0,800,18.027004631130755,False,
Mustang,Ford,1999,4,1685,20000,215,58,4619,0.5895073078712144,1.846361249382129,-10.0,193,85.0,823,32.06455274944363,False,
Mustang,Ford,1999,4,1685,20000,215,59,4521,0.582737235110977,1.846361249382129,-9.360899760182036,186,85.0,1252,24.040288224938312,False,
Mustang,Ford,1999,4,1685,20000,215,60,4511,0.5759671623507395,1.846361249382129,-8.885452977427708,179,85.0,800,28.872284745881064,False,
Mustang,Ford,1999,4,1685,20000,215,61,4508,0.5691970895905021,1.846361249382129,-2.0503065213130087,177,85.0,4415,103.90192971680787,False,
Mustang,Ford,1999,4,1685,20000,215,62,4422,0.5524270168302646,1.846361249382129,0.20785438931935207,177,88.92459491348815,5390,143.36450832417322,False,
Mustang,Ford,1999,4,1685,20000,215,63,4397,0.5456569440700272,1.846361249382129,-6.706790706243667,172,85.0,800,39.64898347379832,False,
Mustang,Ford,1999,4,1685,20000,215,64,4349,0.5388868713097897,1.846361249382129,-8.879319191923734,165,85.0,927,61.71179206042565,False,
Mustang,Ford,1999,4,1685,20000,215,65,4338,0.5321167985495523,1.846361249382129,-10.0,157,85.0,2814,85.08282082794301,False,
Mustang,Ford,1999,4,1685,20000,215,66,4283,0.5253467257893149,1.846361249382129,-6.172536559636773,152,7225.0,2860,77.73863155052587,False,
Mustang,Ford,1999,4,1685,20000,215,67,4232,0.5185766530290774,1.846361249382129,-6.788917777616538,146,85.0,1903,25.651690876444526,False,
Mustang,Ford,1999,4,1685,20000,215,68,4182,0.51180658026884,1.846361249382129,-10.0,138,85.0,800,32.54556939696594,False,
Mustang,Ford,1999,4,1685,20000,215,69,4182,0.5050365075086025,1.846361249382129,-6.285432123027128,133,85.0,2047,80.95719720527146,False,
Mustang,Ford,1999,4,1685,20000,215,70,4083,0.498266434748365,1.846361249382129,-1.0546613938995257,132,85.0,2777,102.13257275950669,False,
Mustang,Ford,1999,4,1685,20000,215,71,3984,0.4814963619881275,1.846361249382129,1.7281225023720674,133,86.3239570666466,2508,87.50745594267988,False,
Mustang,Ford,1999,4,1685,20000,215,72,3905,0.46472628922789,1.846361249382129,5.319480450577812,136,96.9070153914519,7000,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,73,3885,0.4479562164676525,1.846361249382129,2.0462021431191144,137,90.11305038850108,4913,129.44867811960458,False,
Mustang,Ford,1999,4,1685,20000,215,74,3881,0.441186143707415,1.846361249382129,-6.720060551200163,132,85.0,1859,52.43777761938249,False,
Mustang,Ford,1999,4,1685,20000,215,75,3860,0.4344160709471775,1.846361249382129,-10.0,124,85.0,976,43.0808123597483,False,
Mustang,Ford,1999,4,1685,20000,215,76,3788,0.42764599818694,1.846361249382129,-2.4991762712037158,122,85.58217811331545,1397,42.92809570172135,False,
Mustang,Ford,1999,4,1685,20000,215,77,3734,0.4208759254267025,1.846361249382129,-0.37529575863977804,121,85.0,4164,118.42187887465099,False,
Mustang,Ford,1999,4,1685,20000,215,78,3663,0.414105852666465,1.846361249382129,-6.971597863220289,115,85.0,800,24.112182956533506,False,
Mustang,Ford,1999,4,1685,20000,215,79,3616,0.4073357799062275,1.846361249382129,-9.520025749407315,107,85.0,800,57.021355674733186,False,
Mustang,Ford,1999,4,1685,20000,215,80,3589,0.40056570714599,1.846361249382129,-9.437076508904148,100,85.0,815,16.495545064823794,False,
Mustang,Ford,1999,4,1685,20000,215,81,3571,0.3937956343857525,1.846361249382129,-9.322742867748122,93,85.0,800,26.61698857940104,False,
Mustang,Ford,1999,4,1685,20000,215,82,3549,0.387025561625515,1.846361249382129,-5.456135442520958,88,85.0,800,9.067591255060997,False,
Mustang,Ford,1999,4,1685,20000,215,83,3471,0.3802554888652775,1.846361249382129,-5.407974617480128,84,85.0,1536,16.57052051394532,False,
Mustang,Ford,1999,4,1685,20000,215,84,3419,0.37348541610504,1.846361249382129,-2.5913647220057316,82,86.21730141662061,2393,81.39901074839224,False,
Mustang,Ford,1999,4,1685,20000,215,85,3356,0.3667153433448025,1.846361249382129,-0.2068252161863624,81,85.0,3267,107.09998667605932,False,
Mustang,Ford,1999,4,1685,20000,215,86,3279,0.349945270584565,1.846361249382129,9.011797950959824,87,101.64995007395697,5681,191.01598771218565,False,
Mustang,Ford,1999,4,1685,20000,215,87,3200,0.3331751978243275,1.846361249382129,4.425236540403318,90,97.46392860271592,4736,144.38537326819971,False,
